Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Linear Trend ,,,
23,26/02/2010,"1,198,709.65",0,32.68,2.753,131.686,5.892,"526,556.76",,,
23,05/03/2010,"1,311,175.93",0,33.15,2.766,131.735,5.892,"525,073.39",,,
23,12/03/2010,"1,408,082.96",0,36.07,2.805,131.784,5.892,"523,551.05",,,
23,19/03/2010,"1,229,008.32",0,43.01,2.834,131.8242903,5.892,"523,346.78",,,
23,26/03/2010,"1,310,701.80",0,38.59,2.831,131.863129,5.892,"521,973.10",,,
23,02/04/2010,"1,556,627.62",0,40.5,2.826,131.9019677,5.435,"516,629.74",,,
23,09/04/2010,"1,264,434.70",0,56.82,2.849,131.9408065,5.435,"515,379.99",,,
23,16/04/2010,"1,288,823.72",0,44.25,2.885,131.9809,5.435,"514,445.52",,,
23,23/04/2010,"1,315,023.08",0,46.4,2.895,132.0226667,5.435,"513,810.48",,,
23,30/04/2010,"1,259,414.52",0,45.47,2.935,132.0644333,5.435,"513,497.48",,,
23,07/05/2010,"1,365,552.28",0,61.04,2.981,132.1062,5.435,"511,438.05",,,
23,14/05/2010,"1,303,055.09",0,45.33,2.983,132.152129,5.435,"510,966.97",,,
23,21/05/2010,"1,327,424.28",0,57.94,2.961,132.2230323,5.435,"510,285.86",,,
23,28/05/2010,"1,571,158.56",0,69.26,2.906,132.2939355,5.435,"506,237.84",,,
23,04/06/2010,"1,514,435.51",0,64.94,2.857,132.3648387,5.435,"502,765.24",,,
23,11/06/2010,"1,439,432.06",0,58.35,2.83,132.4357419,5.435,"500,353.06",,,
23,18/06/2010,"1,507,708.93",0,60.29,2.805,132.4733333,5.435,"497,639.66",,,
23,25/06/2010,"1,415,204.88",0,69.83,2.81,132.4976,5.435,"495,043.56",,,
23,02/07/2010,"1,549,113.18",0,64.76,2.815,132.5218667,5.326,"491,214.49",,,
23,09/07/2010,"1,417,535.78",0,77.16,2.806,132.5461333,5.326,"488,744.57",,,
23,16/07/2010,"1,413,124.11",0,73.94,2.796,132.5667742,5.326,"487,810.73",,,
23,23/07/2010,"1,333,634.45",0,70.2,2.784,132.5825806,5.326,"487,688.47",,,
23,30/07/2010,"1,319,773.55",0,69.71,2.792,132.5983871,5.326,"487,761.39",,,
23,06/08/2010,"1,417,013.07",0,70.03,2.792,132.6141935,5.326,"486,659.12",,,
23,13/08/2010,"1,346,345.97",0,67.43,2.81,132.63,5.326,"486,346.12",,,
23,20/08/2010,"1,439,901.05",0,68.65,2.796,132.6616129,5.326,"485,102.29",,,
23,27/08/2010,"1,584,623.36",0,63.25,2.77,132.6932258,5.326,"482,018.31",,,
23,03/09/2010,"1,405,119.23",0,72.91,2.735,132.7248387,5.326,"480,346.20",,,
23,10/09/2010,"1,272,842.85",1,63.21,2.717,132.7564516,5.326,"481,740.57",,,
23,17/09/2010,"1,159,132.58",0,55.3,2.716,132.7670667,5.326,"484,054.99",,,
23,24/09/2010,"1,099,055.65",0,57.75,2.718,132.7619333,5.326,"487,037.08",,,
23,01/10/2010,"1,129,909.44",0,62.07,2.717,132.7568,5.287,"489,789.34",,,
23,08/10/2010,"1,179,851.68",0,50.75,2.776,132.7516667,5.287,"490,703.22",,,
23,15/10/2010,"1,119,809.71",0,45.55,2.878,132.7633548,5.287,"492,904.79",,,
23,22/10/2010,"1,147,503.92",0,43.19,2.919,132.8170968,5.287,"494,846.48",,,
23,29/10/2010,"1,112,871.23",0,48.68,2.938,132.8708387,5.287,"496,149.11",,,
23,05/11/2010,"1,203,119.96",0,36.6,2.938,132.9245806,5.287,"497,103.84",,,
23,12/11/2010,"1,387,953.75",0,35.59,2.961,132.9783226,5.287,"496,293.25",,,
23,19/11/2010,"1,314,994.32",0,41.66,3.03,132.9172,5.287,"496,846.13",,,
23,26/11/2010,"2,072,685.05",1,34.95,3.07,132.8369333,5.287,"484,111.44",,,
23,03/12/2010,"1,617,025.41",0,34.3,3.065,132.7566667,5.287,"479,275.18",,,
23,10/12/2010,"1,872,365.99",0,20.12,3.132,132.6764,5.287,"470,816.62",,,
23,17/12/2010,"2,238,573.48",0,23.05,3.139,132.6804516,5.287,"457,653.17",,,
23,24/12/2010,"2,734,277.10",0,22.96,3.15,132.7477419,5.287,"435,082.68",,,
23,31/12/2010,"1,169,773.85",1,19.05,3.177,132.8150323,5.287,"440,069.05",,,
23,07/01/2011,"1,122,034.48",0,27.81,3.193,132.8823226,5.114,"444,049.15",,,
23,14/01/2011,"1,016,756.10",0,18.2,3.215,132.9510645,5.114,"449,722.83",,,
23,21/01/2011,"1,110,706.06",0,15.58,3.232,133.0285161,5.114,"454,112.96",,,
23,28/01/2011,"1,083,657.61",0,10.91,3.243,133.1059677,5.114,"459,505.58",,,
23,04/02/2011,"1,159,438.53",0,14.5,3.24,133.1834194,5.114,"462,363.58",,,
23,11/02/2011,"1,249,786.40",1,21.52,3.255,133.260871,5.114,"463,744.28",,,
23,18/02/2011,"1,369,971.57",0,26.6,3.263,133.3701429,5.114,"464,793.25",,,
23,25/02/2011,"1,206,917.20",0,17,3.281,133.4921429,5.114,"467,933.16",,,
23,04/03/2011,"1,301,185.28",0,20.67,3.437,133.6141429,5.114,"469,259.52",,,
23,11/03/2011,"1,042,043.55",0,29.36,3.6,133.7361429,5.114,"473,161.37",,,
23,18/03/2011,"1,203,682.62",0,37.28,3.634,133.8492258,5.114,"476,212.79",,,
23,25/03/2011,"1,148,624.83",0,29.11,3.624,133.9587419,5.114,"479,586.27",,,
23,01/04/2011,"1,182,694.95",0,29.44,3.638,134.0682581,4.781,"482,502.70",,,
23,08/04/2011,"1,248,901.98",0,36.74,3.72,134.1777742,4.781,"484,750.45",,,
23,15/04/2011,"1,263,680.51",0,45.51,3.823,134.2784667,4.781,"486,384.12",,,
23,22/04/2011,"1,447,301.24",0,39.62,3.919,134.3571,4.781,"484,767.16",,,
23,29/04/2011,"1,173,307.40",0,54.2,3.988,134.4357333,4.781,"488,259.03",,,
23,06/05/2011,"1,359,921.13",0,50.07,4.078,134.5143667,4.781,"489,013.83",,,
23,13/05/2011,"1,254,914.87",0,55.12,4.095,134.593,4.781,"490,969.86",,,
23,20/05/2011,"1,337,617.55",0,56.67,4.101,134.6803871,4.781,"492,827.56",,,
23,27/05/2011,"1,361,945.18",0,63.27,4.034,134.7677742,4.781,"493,853.55",,,
23,03/06/2011,"1,562,161.97",0,67.21,3.973,134.8551613,4.781,"492,094.69",,,
23,10/06/2011,"1,447,028.06",0,65.23,3.924,134.9425484,4.781,"492,095.61",,,
23,17/06/2011,"1,470,520.83",0,61.06,3.873,135.0837333,4.781,"492,247.81",,,
23,24/06/2011,"1,434,036.18",0,63.8,3.851,135.2652667,4.781,"493,132.68",,,
23,01/07/2011,"1,492,507.44",0,65.65,3.815,135.4468,4.584,"492,766.60",,,
23,08/07/2011,"1,379,488.05",0,69.92,3.784,135.6283333,4.584,"494,088.47",,,
23,15/07/2011,"1,360,520.56",0,69.8,3.827,135.7837419,4.584,"496,365.01",,,
23,22/07/2011,"1,362,144.00",0,76.74,3.882,135.8738387,4.584,"498,650.26",,,
23,29/07/2011,"1,319,767.55",0,69.55,3.898,135.9639355,4.584,"501,562.59",,,
23,05/08/2011,"1,416,344.68",0,69.53,3.903,136.0540323,4.584,"503,325.96",,,
23,12/08/2011,"1,380,952.05",0,69.86,3.88,136.144129,4.584,"505,277.89",,,
23,19/08/2011,"1,453,416.53",0,67.09,3.82,136.183129,4.584,"507,047.69",,,
23,26/08/2011,"1,637,266.29",0,67.04,3.796,136.2136129,4.584,"504,694.93",,,
23,02/09/2011,"1,464,295.69",0,65.33,3.784,136.2440968,4.584,"507,368.53",,,
23,09/09/2011,"1,423,289.90",1,66.04,3.809,136.2745806,4.584,"509,124.24",,,
23,16/09/2011,"1,253,329.17",0,60.52,3.809,136.3145,4.584,"513,054.42",,,
23,23/09/2011,"1,289,082.81",0,57.14,3.758,136.367,4.584,"517,308.89",,,
23,30/09/2011,"1,275,597.85",0,64.76,3.684,136.4195,4.584,"520,965.48",,,
23,07/10/2011,"1,463,501.99",0,49,3.633,136.472,4.42,"522,807.60",,,
23,14/10/2011,"1,257,778.34",0,56.79,3.583,136.5150968,4.42,"526,828.59",,,
23,21/10/2011,"1,441,032.59",0,52.12,3.618,136.5017742,4.42,"529,106.46",,,
23,28/10/2011,"1,407,191.96",0,42.57,3.604,136.4884516,4.42,"530,038.19",,,
23,04/11/2011,"1,428,436.33",0,39.18,3.586,136.475129,4.42,"530,766.74",,,
23,11/11/2011,"1,436,940.78",0,44.04,3.57,136.4618065,4.42,"532,250.27",,,
23,18/11/2011,"1,345,631.96",0,45.48,3.571,136.4666667,4.42,"535,039.46",,,
23,25/11/2011,"2,057,059.53",1,35.23,3.536,136.4788,4.42,"525,566.40",,,
23,02/12/2011,"1,552,886.59",0,43.6,3.501,136.4909333,4.42,"524,808.38",,,
23,09/12/2011,"1,841,173.60",0,36.4,3.47,136.5030667,4.42,"520,134.75",,,
23,16/12/2011,"2,173,621.20",0,32.99,3.445,136.5335161,4.42,"511,221.68",,,
23,23/12/2011,"2,587,953.32",0,27.8,3.413,136.5883871,4.42,"493,811.80",,,
23,30/12/2011,"1,213,486.95",1,22.3,3.402,136.6432581,4.42,"498,334.08",,,
23,06/01/2012,"1,150,662.55",0,24.29,3.439,136.698129,4.261,"504,545.72",,,
23,13/01/2012,"1,031,451.35",0,28.49,3.523,136.753,4.261,"512,177.79",,,
23,20/01/2012,"1,146,992.13",0,15.33,3.542,136.8564194,4.261,"518,454.25",,,
23,27/01/2012,"1,037,476.38",0,25.71,3.568,136.9598387,4.261,"527,071.35",,,
23,03/02/2012,"1,261,872.67",0,29.71,3.633,137.0632581,4.261,"531,766.20",,,
23,10/02/2012,"1,358,444.07",1,26.6,3.655,137.1666774,4.261,"534,774.62",,,
23,17/02/2012,"1,365,546.69",0,27.01,3.703,137.2583103,4.261,"538,196.47",,,
23,24/02/2012,"1,272,948.27",0,31.12,3.751,137.3411034,4.261,"543,595.48",,,
23,02/03/2012,"1,322,852.20",0,25.91,3.827,137.4238966,4.261,"547,835.79",,,
23,09/03/2012,"1,292,724.90",0,33.11,3.876,137.5066897,4.261,"552,107.90",,,
23,16/03/2012,"1,258,364.31",0,41.19,3.867,137.5843871,4.261,"557,002.24",,,
23,23/03/2012,"1,288,154.10",0,57.82,3.889,137.6552903,4.261,"561,369.36",,,
23,30/03/2012,"1,261,964.96",0,36.71,3.921,137.7261935,4.261,"566,338.43",,,
23,06/04/2012,"1,604,605.69",0,37.43,3.957,137.7970968,4.125,"565,738.78",,,
23,13/04/2012,"1,231,752.54",0,41.81,4.025,137.868,4.125,"571,392.20",,,
23,20/04/2012,"1,287,899.41",0,56.55,4.046,137.9230667,4.125,"575,843.43",,,
23,27/04/2012,"1,277,758.76",0,44.62,4.023,137.9781333,4.125,"581,494.88",,,
23,04/05/2012,"1,317,379.68",0,45.88,3.991,138.0332,4.125,"585,769.49",,,
23,11/05/2012,"1,321,914.34",0,52.9,3.947,138.0882667,4.125,"590,159.14",,,
23,18/05/2012,"1,332,952.47",0,58.42,3.899,138.1065806,4.125,"594,677.06",,,
23,25/05/2012,"1,552,934.64",0,66.43,3.85,138.1101935,4.125,"596,874.47",,,
23,01/06/2012,"1,476,144.34",0,66.22,3.798,138.1138065,4.125,"598,899.97",,,
23,08/06/2012,"1,568,048.54",0,56.82,3.746,138.1174194,4.125,"600,927.47",,,
23,15/06/2012,"1,543,667.68",0,64.73,3.683,138.1295333,4.125,"603,196.46",,,
23,22/06/2012,"1,522,042.57",0,71.82,3.629,138.1629,4.125,"604,968.98",,,
23,29/06/2012,"1,451,782.16",0,64.23,3.577,138.1962667,4.125,"608,106.54",,,
23,06/07/2012,"1,545,370.16",0,70.86,3.538,138.2296333,4.156,"610,040.47",,,
23,13/07/2012,"1,384,921.63",0,69.19,3.561,138.263,4.156,"614,918.15",,,
23,20/07/2012,"1,381,339.23",0,71.13,3.61,138.2331935,4.156,"619,592.72",,,
23,27/07/2012,"1,322,932.36",0,69.31,3.701,138.2033871,4.156,"625,654.63",,,
23,03/08/2012,"1,416,926.31",0,71.51,3.698,138.1735806,4.156,"629,983.81",,,
23,10/08/2012,"1,436,311.76",0,71.12,3.772,138.1437742,4.156,"634,706.35",,,
23,17/08/2012,"1,510,131.45",0,69.97,3.84,138.1857097,4.156,"638,881.20",,,
23,24/08/2012,"1,702,220.96",0,64.63,3.874,138.2814516,4.156,"640,690.21",,,
23,31/08/2012,"1,577,468.78",0,68.34,3.884,138.3771935,4.156,"643,996.47",,,
23,07/09/2012,"1,427,162.26",1,66.74,3.921,138.4729355,4.156,"648,782.50",,,
23,14/09/2012,"1,279,041.64",0,61.37,3.988,138.5673,4.156,"655,755.31",,,
23,21/09/2012,"1,338,627.55",0,56.8,4.056,138.6534,4.156,"662,318.58",,,
23,28/09/2012,"1,319,035.06",0,53.71,4.018,138.7395,4.156,"668,310.89",,,
23,05/10/2012,"1,464,616.59",0,56.65,4.027,138.8256,4.145,"672,878.47",,,
23,12/10/2012,"1,412,925.25",0,48.1,4.029,138.9117,4.145,"677,951.87",,,
23,19/10/2012,"1,363,155.77",0,47.89,4,138.8336129,4.145,"683,793.10",,,
23,26/10/2012,"1,347,454.59",0,50.56,3.917,138.7281613,4.145,"688,171.25",,,
24,05/02/2010,"1,388,725.63",0,22.43,2.954,131.5279032,8.326,"1,359,896.38",,,
24,12/02/2010,"1,414,107.10",1,25.94,2.94,131.5866129,8.326,"1,359,852.14",,,
24,19/02/2010,"1,385,362.49",0,31.05,2.909,131.637,8.326,"1,359,807.90",,,
24,26/02/2010,"1,158,722.74",0,33.98,2.91,131.686,8.326,"1,359,763.66",,,
24,05/03/2010,"1,412,387.37",0,36.73,2.919,131.735,8.326,"1,359,719.42",,,
24,12/03/2010,"1,309,340.16",0,42.31,2.938,131.784,8.326,"1,359,675.18",,,
24,19/03/2010,"1,222,511.29",0,46.09,2.96,131.8242903,8.326,"1,359,630.94",,,
24,26/03/2010,"1,258,311.56",0,48.87,2.963,131.863129,8.326,"1,359,586.70",,,
24,02/04/2010,"1,478,321.26",0,45.22,2.957,131.9019677,8.211,"1,359,542.46",,,
24,09/04/2010,"1,379,579.63",0,62.06,2.992,131.9408065,8.211,"1,359,498.22",,,
24,16/04/2010,"1,268,266.72",0,51.08,3.01,131.9809,8.211,"1,359,453.98",,,
24,23/04/2010,"1,264,117.01",0,51.07,3.021,132.0226667,8.211,"1,359,409.75",,,
24,30/04/2010,"1,259,877.19",0,51.48,3.042,132.0644333,8.211,"1,359,365.51",,,
24,07/05/2010,"1,409,705.03",0,66.65,3.095,132.1062,8.211,"1,359,321.27",,,
24,14/05/2010,"1,346,783.35",0,51.31,3.112,132.152129,8.211,"1,359,277.03",,,
24,21/05/2010,"1,283,482.85",0,60.44,3.096,132.2230323,8.211,"1,359,232.79",,,
24,28/05/2010,"1,473,868.15",0,69.59,3.046,132.2939355,8.211,"1,359,188.55",,,
24,04/06/2010,"1,566,668.91",0,71.99,3.006,132.3648387,8.211,"1,359,144.31",,,
24,11/06/2010,"1,375,458.21",0,64.84,2.972,132.4357419,8.211,"1,359,100.07",,,
24,18/06/2010,"1,354,168.18",0,67.17,2.942,132.4733333,8.211,"1,359,055.83",,,
24,25/06/2010,"1,399,073.75",0,74.9,2.958,132.4976,8.211,"1,359,011.59",,,
24,02/07/2010,"1,563,387.94",0,71.12,2.958,132.5218667,8.117,"1,358,967.35",,,
24,09/07/2010,"1,665,502.55",0,79.05,2.94,132.5461333,8.117,"1,358,923.11",,,
24,16/07/2010,"1,418,697.05",0,76.56,2.933,132.5667742,8.117,"1,358,878.88",,,
24,23/07/2010,"1,333,740.35",0,75.27,2.924,132.5825806,8.117,"1,358,834.64",,,
24,30/07/2010,"1,387,517.63",0,75.91,2.932,132.5983871,8.117,"1,358,790.40",,,
24,06/08/2010,"1,442,819.28",0,74.54,2.942,132.6141935,8.117,"1,358,746.16",,,
24,13/08/2010,"1,384,243.75",0,74.17,2.923,132.63,8.117,"1,358,701.92",,,
24,20/08/2010,"1,375,307.54",0,72.17,2.913,132.6616129,8.117,"1,358,657.68",,,
24,27/08/2010,"1,350,059.35",0,67,2.885,132.6932258,8.117,"1,358,613.44",,,
24,03/09/2010,"1,366,381.60",0,73.52,2.86,132.7248387,8.117,"1,358,569.20",,,
24,10/09/2010,"1,474,498.59",1,67.11,2.837,132.7564516,8.117,"1,358,524.96",,,
24,17/09/2010,"1,273,295.46",0,60.31,2.846,132.7670667,8.117,"1,358,480.72",,,
24,24/09/2010,"1,169,413.27",0,64.3,2.837,132.7619333,8.117,"1,358,436.48",,,
24,01/10/2010,"1,215,273.20",0,66.88,2.84,132.7568,8.275,"1,358,392.24",,,
24,08/10/2010,"1,361,944.94",0,54.82,2.903,132.7516667,8.275,"1,358,348.00",,,
24,15/10/2010,"1,300,806.74",0,52.83,2.999,132.7633548,8.275,"1,358,303.77",,,
24,22/10/2010,"1,234,875.33",0,48.69,3.049,132.8170968,8.275,"1,358,259.53",,,
24,29/10/2010,"1,244,925.94",0,57.29,3.055,132.8708387,8.275,"1,358,215.29",,,
24,05/11/2010,"1,285,358.01",0,42.2,3.049,132.9245806,8.275,"1,358,171.05",,,
24,12/11/2010,"1,312,877.01",0,41.76,3.065,132.9783226,8.275,"1,358,126.81",,,
24,19/11/2010,"1,277,150.60",0,45.63,3.138,132.9172,8.275,"1,358,082.57",,,
24,26/11/2010,"1,779,276.51",1,41.92,3.186,132.8369333,8.275,"1,358,038.33",,,
24,03/12/2010,"1,413,302.70",0,37.08,3.2,132.7566667,8.275,"1,357,994.09",,,
24,10/12/2010,"1,593,012.75",0,27.11,3.255,132.6764,8.275,"1,357,949.85",,,
24,17/12/2010,"1,663,525.77",0,27.99,3.301,132.6804516,8.275,"1,357,905.61",,,
24,24/12/2010,"2,386,015.75",0,27.74,3.309,132.7477419,8.275,"1,357,861.37",,,
24,31/12/2010,"1,208,600.05",1,25.9,3.336,132.8150323,8.275,"1,357,817.13",,,
24,07/01/2011,"1,178,641.71",0,30.72,3.351,132.8823226,8.252,"1,357,772.90",,,
24,14/01/2011,"1,167,740.20",0,22.41,3.367,132.9510645,8.252,"1,357,728.66",,,
24,21/01/2011,"1,107,170.39",0,23.69,3.391,133.0285161,8.252,"1,357,684.42",,,
24,28/01/2011,"1,126,921.34",0,17.91,3.402,133.1059677,8.252,"1,357,640.18",,,
24,04/02/2011,"1,225,182.04",0,23.83,3.4,133.1834194,8.252,"1,357,595.94",,,
24,11/02/2011,"1,341,240.62",1,26.51,3.416,133.260871,8.252,"1,357,551.70",,,
24,18/02/2011,"1,360,150.12",0,34.04,3.42,133.3701429,8.252,"1,357,507.46",,,
24,25/02/2011,"1,235,121.33",0,26.09,3.452,133.4921429,8.252,"1,357,463.22",,,
24,04/03/2011,"1,346,994.53",0,31.36,3.605,133.6141429,8.252,"1,357,418.98",,,
24,11/03/2011,"1,253,218.70",0,39.51,3.752,133.7361429,8.252,"1,357,374.74",,,
24,18/03/2011,"1,168,397.26",0,43.39,3.796,133.8492258,8.252,"1,357,330.50",,,
24,25/03/2011,"1,158,693.12",0,36.88,3.789,133.9587419,8.252,"1,357,286.26",,,
24,01/04/2011,"1,163,803.30",0,35.73,3.811,134.0682581,8.212,"1,357,242.02",,,
24,08/04/2011,"1,273,670.32",0,44.7,3.895,134.1777742,8.212,"1,357,197.79",,,
24,15/04/2011,"1,245,576.65",0,52.36,3.981,134.2784667,8.212,"1,357,153.55",,,
24,22/04/2011,"1,372,484.90",0,46,4.061,134.3571,8.212,"1,357,109.31",,,
24,29/04/2011,"1,197,761.17",0,60.48,4.117,134.4357333,8.212,"1,357,065.07",,,
24,06/05/2011,"1,339,630.35",0,55.75,4.192,134.5143667,8.212,"1,357,020.83",,,
24,13/05/2011,"1,311,950.16",0,58.49,4.211,134.593,8.212,"1,356,976.59",,,
24,20/05/2011,"1,234,281.70",0,59.84,4.202,134.6803871,8.212,"1,356,932.35",,,
24,27/05/2011,"1,311,153.72",0,65.74,4.134,134.7677742,8.212,"1,356,888.11",,,
24,03/06/2011,"1,554,837.62",0,73.12,4.069,134.8551613,8.212,"1,356,843.87",,,
24,10/06/2011,"1,373,841.91",0,70.02,4.025,134.9425484,8.212,"1,356,799.63",,,
24,17/06/2011,"1,320,359.23",0,64.34,3.989,135.0837333,8.212,"1,356,755.39",,,
24,24/06/2011,"1,304,850.67",0,68.88,3.964,135.2652667,8.212,"1,356,711.15",,,
24,01/07/2011,"1,445,596.61",0,70.27,3.916,135.4468,8.358,"1,356,666.92",,,
24,08/07/2011,"1,567,340.07",0,72.56,3.886,135.6283333,8.358,"1,356,622.68",,,
24,15/07/2011,"1,356,938.95",0,74.43,3.915,135.7837419,8.358,"1,356,578.44",,,
24,22/07/2011,"1,357,672.24",0,79.29,3.972,135.8738387,8.358,"1,356,534.20",,,
24,29/07/2011,"1,310,973.06",0,74.84,4.004,135.9639355,8.358,"1,356,489.96",,,
24,05/08/2011,"1,417,616.81",0,74.64,4.02,136.0540323,8.358,"1,356,445.72",,,
24,12/08/2011,"1,402,818.01",0,72.52,3.995,136.144129,8.358,"1,356,401.48",,,
24,19/08/2011,"1,352,039.88",0,69.93,3.942,136.183129,8.358,"1,356,357.24",,,
24,26/08/2011,"1,402,372.09",0,69.94,3.906,136.2136129,8.358,"1,356,313.00",,,
24,02/09/2011,"1,196,105.44",0,68.14,3.879,136.2440968,8.358,"1,356,268.76",,,
24,09/09/2011,"1,527,455.19",1,68.32,3.93,136.2745806,8.358,"1,356,224.52",,,
24,16/09/2011,"1,227,535.97",0,65.56,3.937,136.3145,8.358,"1,356,180.28",,,
24,23/09/2011,"1,232,376.49",0,60.61,3.899,136.367,8.358,"1,356,136.04",,,
24,30/09/2011,"1,246,242.61",0,68,3.858,136.4195,8.358,"1,356,091.81",,,
24,07/10/2011,"1,405,914.39",0,53.87,3.775,136.472,8.454,"1,356,047.57",,,
24,14/10/2011,"1,333,315.03",0,60.21,3.744,136.5150968,8.454,"1,356,003.33",,,
24,21/10/2011,"1,283,563.43",0,56.6,3.757,136.5017742,8.454,"1,355,959.09",,,
24,28/10/2011,"1,307,142.75",0,48,3.757,136.4884516,8.454,"1,355,914.85",,,
24,04/11/2011,"1,385,860.38",0,39.87,3.738,136.475129,8.454,"1,355,870.61",,,
24,11/11/2011,"1,425,078.59",0,46.78,3.719,136.4618065,8.454,"1,355,826.37",,,
24,18/11/2011,"1,297,535.69",0,48.17,3.717,136.4666667,8.454,"1,355,782.13",,,
24,25/11/2011,"1,761,235.67",1,41.83,3.689,136.4788,8.454,"1,355,737.89",,,
24,02/12/2011,"1,335,647.10",0,47.21,3.666,136.4909333,8.454,"1,355,693.65",,,
24,09/12/2011,"1,529,615.54",0,42.3,3.627,136.5030667,8.454,"1,355,649.41",,,
24,16/12/2011,"1,624,994.43",0,36,3.611,136.5335161,8.454,"1,355,605.17",,,
24,23/12/2011,"2,168,344.23",0,36.93,3.587,136.5883871,8.454,"1,355,560.94",,,
24,30/12/2011,"1,363,973.16",1,33.45,3.566,136.6432581,8.454,"1,355,516.70",,,
24,06/01/2012,"1,251,581.89",0,32.86,3.585,136.698129,8.659,"1,355,472.46",,,
24,13/01/2012,"1,155,594.20",0,36.5,3.666,136.753,8.659,"1,355,428.22",,,
24,20/01/2012,"1,151,993.85",0,25.73,3.705,136.8564194,8.659,"1,355,383.98",,,
24,27/01/2012,"1,057,290.41",0,31.92,3.737,136.9598387,8.659,"1,355,339.74",,,
24,03/02/2012,"1,249,696.97",0,38.61,3.796,137.0632581,8.659,"1,355,295.50",,,
24,10/02/2012,"1,403,460.87",1,33.82,3.826,137.1666774,8.659,"1,355,251.26",,,
24,17/02/2012,"1,326,370.08",0,33.92,3.874,137.2583103,8.659,"1,355,207.02",,,
24,24/02/2012,"1,303,233.15",0,37.35,3.917,137.3411034,8.659,"1,355,162.78",,,
24,02/03/2012,"1,213,994.39",0,35.36,3.983,137.4238966,8.659,"1,355,118.54",,,
24,09/03/2012,"1,325,835.70",0,41.5,4.021,137.5066897,8.659,"1,355,074.30",,,
24,16/03/2012,"1,239,299.12",0,48.68,4.021,137.5843871,8.659,"1,355,030.06",,,
24,23/03/2012,"1,221,723.94",0,59.51,4.054,137.6552903,8.659,"1,354,985.83",,,
24,30/03/2012,"1,230,106.13",0,47.28,4.098,137.7261935,8.659,"1,354,941.59",,,
24,06/04/2012,"1,524,734.29",0,45.25,4.143,137.7970968,8.983,"1,354,897.35",,,
24,13/04/2012,"1,285,783.87",0,48.65,4.187,137.868,8.983,"1,354,853.11",,,
24,20/04/2012,"1,208,654.40",0,61.05,4.17,137.9230667,8.983,"1,354,808.87",,,
24,27/04/2012,"1,194,334.65",0,49.26,4.163,137.9781333,8.983,"1,354,764.63",,,
24,04/05/2012,"1,306,551.71",0,52.14,4.124,138.0332,8.983,"1,354,720.39",,,
24,11/05/2012,"1,355,391.79",0,58.7,4.055,138.0882667,8.983,"1,354,676.15",,,
24,18/05/2012,"1,298,809.80",0,63.1,4.029,138.1065806,8.983,"1,354,631.91",,,
24,25/05/2012,"1,407,897.57",0,65.79,3.979,138.1101935,8.983,"1,354,587.67",,,
24,01/06/2012,"1,467,722.19",0,71.79,3.915,138.1138065,8.983,"1,354,543.43",,,
24,08/06/2012,"1,406,313.13",0,59.93,3.871,138.1174194,8.983,"1,354,499.19",,,
24,15/06/2012,"1,364,445.98",0,68.28,3.786,138.1295333,8.983,"1,354,454.96",,,
24,22/06/2012,"1,434,709.63",0,72.29,3.722,138.1629,8.983,"1,354,410.72",,,
24,29/06/2012,"1,428,869.90",0,70.4,3.667,138.1962667,8.983,"1,354,366.48",,,
24,06/07/2012,"1,645,097.75",0,77.18,3.646,138.2296333,8.953,"1,354,322.24",,,
24,13/07/2012,"1,405,475.78",0,75.36,3.689,138.263,8.953,"1,354,278.00",,,
24,20/07/2012,"1,394,299.00",0,76.42,3.732,138.2331935,8.953,"1,354,233.76",,,
24,27/07/2012,"1,307,339.14",0,73.62,3.82,138.2033871,8.953,"1,354,189.52",,,
24,03/08/2012,"1,440,374.13",0,73.26,3.819,138.1735806,8.953,"1,354,145.28",,,
24,10/08/2012,"1,497,054.81",0,75.53,3.863,138.1437742,8.953,"1,354,101.04",,,
24,17/08/2012,"1,397,970.54",0,72.87,3.963,138.1857097,8.953,"1,354,056.80",,,
24,24/08/2012,"1,303,726.54",0,68.13,3.997,138.2814516,8.953,"1,354,012.56",,,
24,31/08/2012,"1,344,558.92",0,71.18,4.026,138.3771935,8.953,"1,353,968.32",,,
24,07/09/2012,"1,477,134.75",1,72.81,4.076,138.4729355,8.953,"1,353,924.08",,,
24,14/09/2012,"1,242,909.53",0,64.28,4.088,138.5673,8.953,"1,353,879.85",,,
24,21/09/2012,"1,261,158.47",0,61.25,4.203,138.6534,8.953,"1,353,835.61",,,
24,28/09/2012,"1,259,278.36",0,58.86,4.158,138.7395,8.953,"1,353,791.37",,,
24,05/10/2012,"1,416,720.54",0,60.35,4.151,138.8256,8.693,"1,353,747.13",,,
24,12/10/2012,"1,416,301.17",0,51.64,4.186,138.9117,8.693,"1,353,702.89",,,
24,19/10/2012,"1,255,414.84",0,52.59,4.153,138.8336129,8.693,"1,353,658.65",,,
24,26/10/2012,"1,307,182.29",0,55.16,4.071,138.7281613,8.693,"1,353,614.41",,,
25,05/02/2010,"677,231.63",0,21.1,2.784,204.2471935,8.187,"705,293.03",,,
25,12/02/2010,"583,364.02",1,19.64,2.773,204.3857472,8.187,"705,313.15",,,
25,19/02/2010,"676,260.67",0,24.16,2.745,204.4321004,8.187,"705,333.27",,,
